OBJECTID	WheatYield	Wheatbyprod	WheatCRep	RapsYield	RapsByprod	RapsCRep	DeltaC	DeltaCO2	DeltaCPetersen	CO2Lossha	CO2Pix
292451	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
347531	48,14305365	728,69326	1253,916781	35	974,7584	1238,69456	15,22222139	55,81481177	1,522222139	5,581481177	139,5370294
316314	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
265499	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
329746	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
351054	46,07977992	697,4635489	1211,963205	33,5	932,98304	1189,001936	22,961269	84,19131968	2,2961269	8,419131968	210,4782992
325663	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
340857	48,14305365	728,69326	1253,916781	35	974,7584	1238,69456	15,22222139	55,81481177	1,522222139	5,581481177	139,5370294
82118	33,42503439	505,9213205	954,6479368	24,3	676,760832	884,2205088	70,42742797	258,2339026	7,042742797	25,82339026	645,5847564
354264	42,64099037	645,4140302	1142,040578	31	863,35744	1106,180896	35,85968169	131,4854995	3,585968169	13,14854995	328,7137488
353611	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
326483	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
309792	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
333069	38,6519945	585,0365888	1060,93033	28,1	782,591744	1010,10849	50,82184057	186,3467487	5,082184057	18,63467487	465,8668719
342018	31,91196699	483,0195324	923,8819808	23,2	646,125568	847,7792512	76,10272959	279,0433418	7,610272959	27,90433418	697,6083546
288011	37,00137552	560,0528199	1027,367469	26,9	749,171456	970,3543904	57,01307874	209,0479554	5,701307874	20,90479554	522,6198884
360002	37,41403026	566,298762	1035,758184	27,2	757,526528	980,2929152	55,46526909	203,3726533	5,546526909	20,33726533	508,4316333
355670	47,31774415	716,2013755	1237,135351	34,4	958,048256	1218,81751	18,31784027	67,16541434	1,831784027	6,716541434	167,9135358
303590	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
349827	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
280382	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
319769	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
333380	48,14305365	728,69326	1253,916781	35	974,7584	1238,69456	15,22222139	55,81481177	1,522222139	5,581481177	139,5370294
347707	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
339030	38,6519945	585,0365888	1060,93033	28,1	782,591744	1010,10849	50,82184057	186,3467487	5,082184057	18,63467487	465,8668719
349132	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
275843	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
300299	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
286570	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
355885	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
335931	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
353436	47,31774415	716,2013755	1237,135351	34,4	958,048256	1218,81751	18,31784027	67,16541434	1,831784027	6,716541434	167,9135358
346897	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
323471	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
315216	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
344241	31,91196699	483,0195324	923,8819808	23,2	646,125568	847,7792512	76,10272959	279,0433418	7,610272959	27,90433418	697,6083546
292680	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
333516	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
320829	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
318300	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
347530	48,14305365	728,69326	1253,916781	35	974,7584	1238,69456	15,22222139	55,81481177	1,522222139	5,581481177	139,5370294
349483	38,6519945	585,0365888	1060,93033	28,1	782,591744	1010,10849	50,82184057	186,3467487	5,082184057	18,63467487	465,8668719
336172	43,1911967	653,7419533	1153,228198	31,4	874,497536	1119,432262	33,7959357	123,9184309	3,37959357	12,39184309	309,7960772
356415	47,31774415	716,2013755	1237,135351	34,4	958,048256	1218,81751	18,31784027	67,16541434	1,831784027	6,716541434	167,9135358
317620	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
354885	32,5997249	493,4294361	937,8665063	23,7	660,050688	864,3434592	73,52304705	269,5845059	7,352304705	26,95845059	673,9612647
339650	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
329970	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
324330	38,23933975	578,7906465	1052,539615	27,8	774,236672	1000,169965	52,36965001	192,02205	5,236965001	19,202205	480,0551251
291234	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
317789	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
351874	38,23933975	578,7906465	1052,539615	27,8	774,236672	1000,169965	52,36965001	192,02205	5,236965001	19,202205	480,0551251
299191	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
345119	38,23933975	578,7906465	1052,539615	27,8	774,236672	1000,169965	52,36965001	192,02205	5,236965001	19,202205	480,0551251
284111	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
354880	32,5997249	493,4294361	937,8665063	23,7	660,050688	864,3434592	73,52304705	269,5845059	7,352304705	26,95845059	673,9612647
282229	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
351389	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
291524	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
282056	37,00137552	560,0528199	1027,367469	26,9	749,171456	970,3543904	57,01307874	209,0479554	5,701307874	20,90479554	522,6198884
324321	38,23933975	578,7906465	1052,539615	27,8	774,236672	1000,169965	52,36965001	192,02205	5,236965001	19,202205	480,0551251
279077	37,00137552	560,0528199	1027,367469	26,9	749,171456	970,3543904	57,01307874	209,0479554	5,701307874	20,90479554	522,6198884
306646	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
344764	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
345824	46,07977992	697,4635489	1211,963205	33,5	932,98304	1189,001936	22,961269	84,19131968	2,2961269	8,419131968	210,4782992
348800	46,07977992	697,4635489	1211,963205	33,5	932,98304	1189,001936	22,961269	84,19131968	2,2961269	8,419131968	210,4782992
327152	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
340693	38,23933975	578,7906465	1052,539615	27,8	774,236672	1000,169965	52,36965001	192,02205	5,236965001	19,202205	480,0551251
344625	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
355789	47,86795048	724,5292985	1248,322971	34,8	969,188352	1232,068877	16,25409429	59,59834571	1,625409429	5,959834571	148,9958643
335842	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
354945	45,66712517	691,2176066	1203,57249	33,2	924,627968	1179,063411	24,50907844	89,86662096	2,450907844	8,986662096	224,6665524
301889	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
120877	43,32874828	655,823934	1156,025103	31,5	877,28256	1122,745104	33,27999915	122,0266636	3,327999915	12,20266636	305,0666589
294958	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
343704	32,5997249	493,4294361	937,8665063	23,7	660,050688	864,3434592	73,52304705	269,5845059	7,352304705	26,95845059	673,9612647
324224	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
359428	47,31774415	716,2013755	1237,135351	34,4	958,048256	1218,81751	18,31784027	67,16541434	1,831784027	6,716541434	167,9135358
334143	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
335847	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
264644	40,30261348	610,0203576	1094,493191	29,3	816,012032	1049,862589	44,6306024	163,6455421	4,46306024	16,36455421	409,1138553
343586	46,07977992	697,4635489	1211,963205	33,5	932,98304	1189,001936	22,961269	84,19131968	2,2961269	8,419131968	210,4782992
349198	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
271295	40,30261348	610,0203576	1094,493191	29,3	816,012032	1049,862589	44,6306024	163,6455421	4,46306024	16,36455421	409,1138553
261123	37,00137552	560,0528199	1027,367469	26,9	749,171456	970,3543904	57,01307874	209,0479554	5,701307874	20,90479554	522,6198884
286939	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
356620	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
347226	38,6519945	585,0365888	1060,93033	28,1	782,591744	1010,10849	50,82184057	186,3467487	5,082184057	18,63467487	465,8668719
322161	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
344377	38,23933975	578,7906465	1052,539615	27,8	774,236672	1000,169965	52,36965001	192,02205	5,236965001	19,202205	480,0551251
334008	38,23933975	578,7906465	1052,539615	27,8	774,236672	1000,169965	52,36965001	192,02205	5,236965001	19,202205	480,0551251
338087	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
317324	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
336331	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
38290	36,31361761	549,6429161	1013,382944	26,4	735,246336	953,7901824	59,59276127	218,5067913	5,959276127	21,85067913	546,2669783
328330	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
358450	46,07977992	697,4635489	1211,963205	33,5	932,98304	1189,001936	22,961269	84,19131968	2,2961269	8,419131968	210,4782992
336591	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
341457	32,5997249	493,4294361	937,8665063	23,7	660,050688	864,3434592	73,52304705	269,5845059	7,352304705	26,95845059	673,9612647
287017	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
358375	38,6519945	585,0365888	1060,93033	28,1	782,591744	1010,10849	50,82184057	186,3467487	5,082184057	18,63467487	465,8668719
261891	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
344653	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
296694	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
305895	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
307292	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
348759	46,07977992	697,4635489	1211,963205	33,5	932,98304	1189,001936	22,961269	84,19131968	2,2961269	8,419131968	210,4782992
331081	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
270758	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
349916	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
330221	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
334234	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
331723	38,23933975	578,7906465	1052,539615	27,8	774,236672	1000,169965	52,36965001	192,02205	5,236965001	19,202205	480,0551251
325434	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
305871	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
314496	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
248194	40,30261348	610,0203576	1094,493191	29,3	816,012032	1049,862589	44,6306024	163,6455421	4,46306024	16,36455421	409,1138553
345878	38,23933975	578,7906465	1052,539615	27,8	774,236672	1000,169965	52,36965001	192,02205	5,236965001	19,202205	480,0551251
290278	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
319906	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
310950	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
338390	43,1911967	653,7419533	1153,228198	31,4	874,497536	1119,432262	33,7959357	123,9184309	3,37959357	12,39184309	309,7960772
240258	37,00137552	560,0528199	1027,367469	26,9	749,171456	970,3543904	57,01307874	209,0479554	5,701307874	20,90479554	522,6198884
346508	38,6519945	585,0365888	1060,93033	28,1	782,591744	1010,10849	50,82184057	186,3467487	5,082184057	18,63467487	465,8668719
252861	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
328685	46,07977992	697,4635489	1211,963205	33,5	932,98304	1189,001936	22,961269	84,19131968	2,2961269	8,419131968	210,4782992
325998	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
324267	38,23933975	578,7906465	1052,539615	27,8	774,236672	1000,169965	52,36965001	192,02205	5,236965001	19,202205	480,0551251
331694	43,1911967	653,7419533	1153,228198	31,4	874,497536	1119,432262	33,7959357	123,9184309	3,37959357	12,39184309	309,7960772
343082	48,14305365	728,69326	1253,916781	35	974,7584	1238,69456	15,22222139	55,81481177	1,522222139	5,581481177	139,5370294
327168	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
340057	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
344364	43,1911967	653,7419533	1153,228198	31,4	874,497536	1119,432262	33,7959357	123,9184309	3,37959357	12,39184309	309,7960772
318238	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
283259	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
355048	47,86795048	724,5292985	1248,322971	34,8	969,188352	1232,068877	16,25409429	59,59834571	1,625409429	5,959834571	148,9958643
307448	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
355030	42,64099037	645,4140302	1142,040578	31	863,35744	1106,180896	35,85968169	131,4854995	3,585968169	13,14854995	328,7137488
354385	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
338094	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
245519	37,00137552	560,0528199	1027,367469	26,9	749,171456	970,3543904	57,01307874	209,0479554	5,701307874	20,90479554	522,6198884
277442	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
310274	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
291466	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
347525	48,14305365	728,69326	1253,916781	35	974,7584	1238,69456	15,22222139	55,81481177	1,522222139	5,581481177	139,5370294
309305	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
126146	43,32874828	655,823934	1156,025103	31,5	877,28256	1122,745104	33,27999915	122,0266636	3,327999915	12,20266636	305,0666589
326479	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
292196	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
345728	38,6519945	585,0365888	1060,93033	28,1	782,591744	1010,10849	50,82184057	186,3467487	5,082184057	18,63467487	465,8668719
316854	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
345261	45,66712517	691,2176066	1203,57249	33,2	924,627968	1179,063411	24,50907844	89,86662096	2,450907844	8,986662096	224,6665524
336235	38,23933975	578,7906465	1052,539615	27,8	774,236672	1000,169965	52,36965001	192,02205	5,236965001	19,202205	480,0551251
307956	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
281899	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
287817	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
352655	32,5997249	493,4294361	937,8665063	23,7	660,050688	864,3434592	73,52304705	269,5845059	7,352304705	26,95845059	673,9612647
341380	43,1911967	653,7419533	1153,228198	31,4	874,497536	1119,432262	33,7959357	123,9184309	3,37959357	12,39184309	309,7960772
331760	38,23933975	578,7906465	1052,539615	27,8	774,236672	1000,169965	52,36965001	192,02205	5,236965001	19,202205	480,0551251
347535	48,14305365	728,69326	1253,916781	35	974,7584	1238,69456	15,22222139	55,81481177	1,522222139	5,581481177	139,5370294
312557	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
327210	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
355156	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
310561	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
333575	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
300364	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
348143	38,23933975	578,7906465	1052,539615	27,8	774,236672	1000,169965	52,36965001	192,02205	5,236965001	19,202205	480,0551251
347651	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
409794	44,84181568	678,7257221	1186,791059	32,6	907,917824	1159,186362	27,60469753	101,2172243	2,760469753	10,12172243	253,0430607
355898	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
323556	38,23933975	578,7906465	1052,539615	27,8	774,236672	1000,169965	52,36965001	192,02205	5,236965001	19,202205	480,0551251
333567	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
343162	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
337601	46,07977992	697,4635489	1211,963205	33,5	932,98304	1189,001936	22,961269	84,19131968	2,2961269	8,419131968	210,4782992
218620	27,78541953	420,56011	839,974828	20,2	562,574848	748,3940032	91,58082481	335,7963576	9,158082481	33,57963576	839,4908941
341307	46,07977992	697,4635489	1211,963205	33,5	932,98304	1189,001936	22,961269	84,19131968	2,2961269	8,419131968	210,4782992
358006	42,64099037	645,4140302	1142,040578	31	863,35744	1106,180896	35,85968169	131,4854995	3,585968169	13,14854995	328,7137488
335886	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
196910	37,27647868	564,2167813	1032,961279	27,1	754,741504	976,9800736	55,98120564	205,2644207	5,598120564	20,52644207	513,1610517
344329	46,07977992	697,4635489	1211,963205	33,5	932,98304	1189,001936	22,961269	84,19131968	2,2961269	8,419131968	210,4782992
281189	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
354348	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
336329	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
349706	47,31774415	716,2013755	1237,135351	34,4	958,048256	1218,81751	18,31784027	67,16541434	1,831784027	6,716541434	167,9135358
342344	48,14305365	728,69326	1253,916781	35	974,7584	1238,69456	15,22222139	55,81481177	1,522222139	5,581481177	139,5370294
355092	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
351987	48,14305365	728,69326	1253,916781	35	974,7584	1238,69456	15,22222139	55,81481177	1,522222139	5,581481177	139,5370294
310574	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
306366	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
277203	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
350384	38,23933975	578,7906465	1052,539615	27,8	774,236672	1000,169965	52,36965001	192,02205	5,236965001	19,202205	480,0551251
356445	47,31774415	716,2013755	1237,135351	34,4	958,048256	1218,81751	18,31784027	67,16541434	1,831784027	6,716541434	167,9135358
298632	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
316956	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
356256	46,07977992	697,4635489	1211,963205	33,5	932,98304	1189,001936	22,961269	84,19131968	2,2961269	8,419131968	210,4782992
305058	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
333259	38,23933975	578,7906465	1052,539615	27,8	774,236672	1000,169965	52,36965001	192,02205	5,236965001	19,202205	480,0551251
351989	48,14305365	728,69326	1253,916781	35	974,7584	1238,69456	15,22222139	55,81481177	1,522222139	5,581481177	139,5370294
349796	42,64099037	645,4140302	1142,040578	31	863,35744	1106,180896	35,85968169	131,4854995	3,585968169	13,14854995	328,7137488
296788	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
322448	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
322548	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
345133	38,23933975	578,7906465	1052,539615	27,8	774,236672	1000,169965	52,36965001	192,02205	5,236965001	19,202205	480,0551251
342763	31,91196699	483,0195324	923,8819808	23,2	646,125568	847,7792512	76,10272959	279,0433418	7,610272959	27,90433418	697,6083546
320565	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
341646	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
350601	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
330262	38,23933975	578,7906465	1052,539615	27,8	774,236672	1000,169965	52,36965001	192,02205	5,236965001	19,202205	480,0551251
324409	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
322530	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
324936	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
344398	0	0	275	0	0	79,2	195,8	717,9333333	19,58	71,79333333	1794,833333
349003	48,14305365	728,69326	1253,916781	35	974,7584	1238,69456	15,22222139	55,81481177	1,522222139	5,581481177	139,5370294
272079	40,30261348	610,0203576	1094,493191	29,3	816,012032	1049,862589	44,6306024	163,6455421	4,46306024	16,36455421	409,1138553
